gene_family	speciation	speciation_loss	duplication	transfer	transfer_loss	loss	number_gene_copies	number_species
OG0000668	28	12	35	18	0	0	82	26
OG0000669	11	4	42	28	0	0	82	21
OG0000670	37	9	22	22	0	0	82	36
OG0000671	24	5	46	10	0	0	81	26
OG0000672	28	6	38	15	0	0	82	34
OG0000673	24	7	26	31	0	0	82	35
OG0000674	34	11	18	29	0	0	82	32
OG0000675	4	0	59	17	0	0	81	13
OG0000676	10	3	48	23	0	0	82	24
OG0000677	11	11	68	2	0	0	82	12
OG0000679	31	5	33	16	0	0	81	35
OG0000680	29	13	20	31	0	0	81	32
OG0000681	38	23	16	26	0	0	81	27
OG0000682	46	23	12	22	0	0	81	36
OG0000683	31	9	21	27	0	0	80	30
OG0000684	42	34	13	23	0	0	79	30
OG0000685	43	18	22	14	0	0	80	36
OG0000686	30	8	24	25	0	0	80	33
OG0000687	57	15	12	10	0	0	80	31
OG0000688	43	12	8	27	0	0	79	29
OG0000689	35	19	21	23	0	0	80	34
OG0000690	21	5	44	14	0	0	80	30
OG0000691	55	20	10	14	0	0	80	36
OG0000692	36	34	10	33	0	0	80	29
OG0000693	33	11	20	25	0	0	79	33
OG0000694	22	3	23	34	0	0	80	31
OG0000695	53	8	11	15	0	0	80	36
OG0000696	29	12	10	40	0	0	80	32
OG0000697	20	11	46	13	0	0	80	13
OG0000702	34	8	17	27	0	0	79	31
OG0000703	30	16	27	20	0	0	78	34
OG0000704	31	3	17	29	0	0	78	30
OG0000705	10	3	12	55	0	0	78	23
OG0000706	19	2	17	42	0	0	79	30
OG0000707	20	5	22	36	0	0	79	28
OG0000708	19	8	24	35	0	0	79	27
OG0000709	12	2	39	27	0	0	79	28
OG0000710	6	3	54	18	0	0	79	14
OG0000711	11	2	45	19	0	0	76	22
OG0000712	36	17	14	28	0	0	79	31
OG0000713	18	8	36	24	0	0	79	31
OG0000714	32	12	25	21	0	0	79	35
OG0000715	51	31	8	19	0	0	79	35
OG0000716	32	13	11	35	0	0	79	31
OG0000717	25	8	28	25	0	0	79	30
OG0000718	33	7	23	22	0	0	79	30
OG0000719	27	11	35	16	0	0	79	31
OG0000720	28	7	17	33	0	0	79	33
OG0000721	45	23	15	18	0	0	79	32
OG0000722	0	0	71	6	0	0	78	7
OG0000723	11	4	59	8	0	0	79	17
OG0000725	38	19	21	18	0	0	78	35
OG0000726	46	17	10	21	0	0	78	36
OG0000727	47	24	11	19	0	0	78	35
OG0000728	23	8	23	31	0	0	78	34
OG0000729	40	15	11	26	0	0	78	31
OG0000730	35	20	15	27	0	0	78	33
OG0000731	18	15	24	35	0	0	78	32
OG0000732	57	15	5	15	0	0	78	36
OG0000733	24	4	26	25	0	0	76	33
OG0000734	52	17	4	21	0	0	78	36
OG0000735	25	8	31	20	0	0	77	31
OG0000736	18	12	25	34	0	0	78	29
OG0000737	9	10	38	28	0	0	76	16
OG0000738	23	15	50	4	0	0	78	20
OG0000739	11	4	34	31	0	0	77	23
OG0000743	26	3	20	28	0	0	75	25
OG0000744	23	11	32	21	0	0	77	34
OG0000745	4	0	57	12	0	0	74	13
OG0000746	8	4	43	24	0	0	76	23
OG0000747	31	14	15	30	0	0	77	34
OG0000748	42	9	13	21	0	0	77	36
OG0000749	38	24	21	17	0	0	77	32
OG0000750	32	15	31	13	0	0	77	33
OG0000751	16	4	45	14	0	0	76	17
OG0000752	43	20	7	26	0	0	77	36
OG0000753	9	4	41	25	0	0	76	19
OG0000754	36	10	25	15	0	0	77	31
OG0000755	13	4	37	25	0	0	76	26
OG0000756	14	3	22	39	0	0	76	27
OG0000757	21	6	11	43	0	0	76	31
OG0000758	24	0	25	26	0	0	76	36
OG0000759	19	8	22	34	0	0	76	31
OG0000760	26	14	36	12	0	0	75	25
OG0000761	37	9	16	22	0	0	76	36
OG0000762	36	10	20	19	0	0	76	36
OG0000763	27	4	22	25	0	0	75	33
OG0000764	22	5	23	30	0	0	76	30
OG0000765	28	10	20	27	0	0	76	33
OG0000766	8	0	50	14	0	0	73	12
OG0000767	44	25	2	29	0	0	76	19
OG0000768	46	19	11	16	0	0	74	35
OG0000769	11	7	20	42	0	0	74	28
OG0000770	6	4	56	9	0	0	72	14
OG0000771	27	13	13	34	0	0	75	31
OG0000772	39	22	10	25	0	0	75	36
OG0000773	23	9	28	23	0	0	75	27
OG0000774	40	9	9	25	0	0	75	36
OG0000775	30	12	14	30	0	0	75	32
OG0000776	33	14	24	17	0	0	75	32
OG0000777	28	9	20	26	0	0	75	28
OG0000780	32	27	19	13	0	0	65	24
OG0000781	34	22	33	6	0	0	74	25
OG0000782	40	12	14	19	0	0	74	35
OG0000783	7	6	18	48	0	0	74	19
OG0000784	33	11	22	18	0	0	74	35
OG0000785	14	5	19	39	0	0	73	21
OG0000786	24	6	23	26	0	0	74	31
OG0000787	40	19	20	13	0	0	74	28
OG0000788	38	9	18	17	0	0	74	35
OG0000789	33	16	12	28	0	0	74	32
OG0000790	20	11	44	9	0	0	74	23
OG0000791	34	15	30	9	0	0	74	28
OG0000792	36	24	7	30	0	0	74	30
OG0000793	29	6	22	22	0	0	74	35
OG0000794	36	5	25	12	0	0	74	35
OG0000795	11	0	25	36	0	0	73	27
OG0000796	32	7	27	14	0	0	74	35
OG0000797	10	1	51	12	0	0	74	18
OG0000799	8	3	36	28	0	0	73	21
OG0000800	19	4	16	37	0	0	73	26
OG0000801	52	20	5	15	0	0	73	35
OG0000802	30	2	23	19	0	0	73	35
OG0000803	28	9	24	20	0	0	73	32
OG0000804	44	31	15	12	0	0	72	35
OG0000805	35	21	10	27	0	0	73	34
OG0000806	23	9	14	35	0	0	73	17
OG0000807	32	13	15	25	0	0	73	34
OG0000808	42	6	18	12	0	0	73	36
OG0000809	11	2	33	27	0	0	72	31
OG0000810	29	9	30	13	0	0	73	34
OG0000811	33	15	18	21	0	0	73	31
OG0000812	35	10	11	26	0	0	73	34
OG0000813	20	4	27	25	0	0	73	34
OG0000814	23	4	17	31	0	0	72	30
OG0000815	38	7	22	8	0	0	69	34
OG0000816	12	2	24	36	0	0	73	26
OG0000817	32	6	19	21	0	0	73	32
OG0000818	28	13	34	10	0	0	73	29
OG0000819	9	3	35	28	0	0	73	22
OG0000820	0	0	70	2	0	0	73	3
OG0000823	27	9	12	32	0	0	72	30
OG0000824	11	0	32	28	0	0	72	24
OG0000825	16	4	21	34	0	0	72	33
OG0000826	31	8	23	17	0	0	72	35
OG0000827	17	8	29	25	0	0	72	28
OG0000828	31	13	6	34	0	0	72	30
OG0000829	46	16	5	20	0	0	72	36
OG0000830	33	11	28	10	0	0	72	36
OG0000831	34	8	9	28	0	0	72	35
OG0000832	26	5	19	26	0	0	72	34
OG0000833	23	6	34	14	0	0	72	28
OG0000834	38	10	13	20	0	0	72	36
OG0000835	29	10	24	16	0	0	70	32
OG0000836	32	28	19	20	0	0	72	30
OG0000837	26	6	29	16	0	0	72	35
OG0000838	14	5	27	30	0	0	72	16
OG0000839	12	5	33	26	0	0	72	28
OG0000840	21	6	10	40	0	0	72	23
OG0000841	15	8	39	17	0	0	72	27
OG0000843	28	14	24	18	0	0	71	30
OG0000844	50	18	11	9	0	0	71	31
OG0000845	22	9	27	21	0	0	71	32
OG0000846	23	12	10	37	0	0	71	23
OG0000847	24	9	8	38	0	0	71	36
OG0000848	27	10	17	25	0	0	70	33
OG0000849	19	2	29	22	0	0	71	25
OG0000850	33	9	22	15	0	0	71	33
OG0000851	39	12	22	9	0	0	71	26
OG0000852	34	14	8	28	0	0	71	36
OG0000853	24	19	24	18	0	0	67	26
OG0000854	29	6	31	10	0	0	71	33
OG0000855	14	0	37	19	0	0	71	26
OG0000856	32	5	26	12	0	0	71	35
OG0000857	39	19	17	14	0	0	71	35
OG0000858	28	20	27	15	0	0	71	32
OG0000859	33	15	15	22	0	0	71	36
OG0000860	32	3	28	10	0	0	71	36
OG0000861	32	6	19	19	0	0	71	36
OG0000862	15	9	42	13	0	0	71	21
OG0000863	2	0	58	9	0	0	70	4
OG0000864	26	16	14	29	0	0	70	34
OG0000865	18	16	38	13	0	0	70	19
OG0000866	28	13	12	28	0	0	69	36
OG0000867	18	4	20	31	0	0	70	26
OG0000868	43	20	9	17	0	0	70	36
OG0000869	35	6	26	8	0	0	70	34
OG0000870	29	6	25	14	0	0	69	36
OG0000871	36	31	30	3	0	0	70	30
OG0000872	26	32	14	25	0	0	66	26
OG0000873	43	15	16	10	0	0	70	34
OG0000874	18	2	10	41	0	0	70	22
OG0000875	33	7	27	9	0	0	70	31
OG0000876	5	0	39	23	0	0	68	16
OG0000878	24	9	23	20	0	0	68	24
OG0000879	31	6	14	23	0	0	69	36
OG0000880	24	14	11	33	0	0	69	35
OG0000881	20	6	38	10	0	0	69	25
OG0000882	29	15	9	30	0	0	69	32
OG0000883	26	9	25	15	0	0	67	33
OG0000884	20	4	30	18	0	0	69	29
OG0000885	41	11	17	10	0	0	69	34
OG0000886	27	16	19	21	0	0	68	28
OG0000888	0	0	66	2	0	0	69	3
OG0000892	24	4	6	37	0	0	68	25
OG0000893	25	14	23	19	0	0	68	27
OG0000894	37	17	13	17	0	0	68	32
OG0000895	28	14	28	11	0	0	68	27
OG0000896	36	26	12	19	0	0	68	34
OG0000897	27	7	12	28	0	0	68	31
OG0000898	26	7	30	11	0	0	68	23
OG0000899	44	32	10	13	0	0	68	33
OG0000900	42	15	10	15	0	0	68	30
OG0000901	31	18	9	27	0	0	68	30
OG0000902	1	0	51	15	0	0	68	13
OG0000903	5	1	52	9	0	0	67	12
OG0000904	14	5	33	20	0	0	68	24
OG0000905	13	4	34	20	0	0	68	15
OG0000907	34	7	13	19	0	0	67	36
OG0000908	6	0	38	21	0	0	66	18
OG0000909	53	27	5	7	0	0	66	31
OG0000910	43	19	13	8	0	0	65	34
OG0000911	19	11	40	7	0	0	67	22
OG0000912	41	11	14	11	0	0	67	35
OG0000913	16	7	17	33	0	0	67	20
OG0000914	17	4	30	19	0	0	67	19
OG0000915	19	12	13	34	0	0	67	32
OG0000916	19	9	29	18	0	0	67	26
OG0000917	31	7	13	22	0	0	67	35
OG0000918	34	13	20	12	0	0	67	33
OG0000919	27	14	8	31	0	0	67	33
OG0000920	25	6	11	30	0	0	67	34
OG0000921	30	10	24	12	0	0	67	35
OG0000922	39	22	13	12	0	0	65	31
OG0000923	36	9	9	21	0	0	67	36
OG0000924	30	13	22	14	0	0	67	34
OG0000925	26	16	28	12	0	0	67	22
OG0000926	26	11	20	20	0	0	67	29
OG0000927	23	4	17	26	0	0	67	29
OG0000928	6	1	46	14	0	0	67	18
OG0000929	43	18	17	6	0	0	67	32
OG0000930	10	4	27	25	0	0	63	22
OG0000931	6	0	37	22	0	0	66	22
OG0000932	20	5	33	13	0	0	67	27
OG0000933	19	20	24	23	0	0	67	20
OG0000934	13	4	15	36	0	0	65	22
OG0000935	9	3	50	7	0	0	67	9
OG0000936	1	0	58	6	0	0	66	6
OG0000937	1	1	64	1	0	0	67	3
OG0000938	34	14	12	19	0	0	66	34
OG0000939	18	7	33	13	0	0	65	18
OG0000940	27	14	29	9	0	0	66	29
OG0000941	14	5	26	25	0	0	66	30
OG0000942	38	20	14	13	0	0	66	33
OG0000943	17	3	23	25	0	0	66	28
OG0000944	33	26	17	14	0	0	65	28
OG0000945	29	11	21	15	0	0	66	34
OG0000946	29	9	13	23	0	0	66	33
OG0000947	41	12	10	14	0	0	66	34
OG0000948	43	18	4	18	0	0	66	34
OG0000949	38	21	16	11	0	0	66	34
OG0000950	34	23	17	14	0	0	66	33
OG0000951	31	15	16	18	0	0	66	32
OG0000952	36	5	18	11	0	0	66	36
OG0000953	17	8	14	34	0	0	66	24
OG0000954	10	0	26	28	0	0	65	18
OG0000955	17	10	34	14	0	0	66	26
OG0000956	11	4	30	24	0	0	66	21
OG0000957	10	1	39	16	0	0	66	21
OG0000958	26	24	33	6	0	0	66	23
OG0000959	4	0	44	17	0	0	66	10
OG0000960	21	7	20	24	0	0	66	19
OG0000965	5	2	33	24	0	0	63	21
OG0000966	20	6	11	33	0	0	65	35
OG0000967	28	14	5	12	0	0	46	33
OG0000968	30	6	19	14	0	0	64	35
OG0000969	33	7	19	12	0	0	65	36
OG0000970	29	15	14	20	0	0	64	29
OG0000971	5	5	43	15	0	0	64	16
OG0000972	19	7	17	28	0	0	65	32
OG0000973	4	0	49	11	0	0	65	12
OG0000974	21	18	20	23	0	0	65	25
OG0000975	28	8	23	13	0	0	65	32
OG0000976	29	19	24	11	0	0	65	32
OG0000977	12	5	24	27	0	0	64	16
OG0000978	29	6	18	15	0	0	63	35
OG0000979	15	9	9	40	0	0	65	27
OG0000980	24	13	14	26	0	0	65	31
OG0000981	24	5	13	27	0	0	65	33
OG0000982	17	11	36	11	0	0	65	24
OG0000983	36	10	19	9	0	0	65	35
OG0000984	18	21	6	40	0	0	65	19
OG0000985	1	1	60	3	0	0	65	5
OG0000986	2	0	59	3	0	0	65	5
OG0000987	11	4	43	10	0	0	65	17
OG0000988	3	0	55	2	0	0	61	4
OG0000989	1	0	61	2	0	0	65	4
OG0000991	33	17	6	24	0	0	64	34
OG0000992	16	2	19	27	0	0	63	21
OG0000993	25	5	21	17	0	0	64	33
OG0000994	19	8	15	29	0	0	64	22
OG0000995	34	11	21	8	0	0	64	36
OG0000996	35	15	15	12	0	0	63	36
OG0000997	30	14	17	16	0	0	64	34
OG0000998	5	1	32	26	0	0	64	16
OG0000999	21	6	31	11	0	0	64	29
OG0001000	43	21	4	16	0	0	64	35
OG0001001	27	9	15	21	0	0	64	34
OG0001002	37	9	13	13	0	0	64	32
OG0001003	14	4	28	21	0	0	64	21
OG0001004	24	1	8	29	0	0	62	34
OG0001005	40	25	3	20	0	0	64	32
OG0001006	30	10	20	13	0	0	64	30
OG0001007	32	18	9	22	0	0	64	34
OG0001008	29	6	18	16	0	0	64	36
OG0001009	44	12	7	12	0	0	64	36
OG0001010	15	6	9	39	0	0	64	29
OG0001011	29	8	25	9	0	0	64	33
OG0001012	27	6	17	19	0	0	64	36
OG0001013	23	13	16	24	0	0	64	32
OG0001014	25	7	19	19	0	0	64	12
OG0001015	17	7	24	22	0	0	64	29
OG0001016	8	3	32	23	0	0	64	17
OG0001017	32	14	24	7	0	0	64	25
OG0001018	13	1	31	19	0	0	64	14
OG0001019	0	0	58	5	0	0	64	6
OG0001022	33	7	17	12	0	0	63	34
OG0001023	33	5	16	10	0	0	60	36
OG0001024	27	22	6	28	0	0	62	28
OG0001025	37	21	2	22	0	0	62	34
OG0001026	12	8	43	6	0	0	62	12
OG0001027	33	21	14	15	0	0	63	25
OG0001028	24	6	22	16	0	0	63	31
OG0001029	15	2	12	35	0	0	63	30
OG0001030	34	27	14	14	0	0	63	30
OG0001031	21	11	12	29	0	0	63	20
OG0001032	23	10	9	30	0	0	63	26
OG0001033	18	8	33	10	0	0	62	23
OG0001034	17	3	29	16	0	0	63	22
OG0001035	35	15	15	12	0	0	63	32
OG0001036	37	8	8	16	0	0	62	33
OG0001037	22	15	16	23	0	0	62	24
OG0001038	39	22	4	19	0	0	63	32
OG0001039	20	3	15	27	0	0	63	31
OG0001040	13	1	27	21	0	0	62	22
OG0001041	32	13	15	15	0	0	63	33
OG0001042	36	22	9	17	0	0	63	34
OG0001043	9	5	32	20	0	0	62	17
OG0001044	25	7	25	11	0	0	62	30
OG0001045	25	1	8	29	0	0	63	17
OG0001046	29	10	17	16	0	0	63	34
OG0001047	27	16	14	21	0	0	63	32
OG0001048	8	0	26	28	0	0	63	21
OG0001049	12	5	25	25	0	0	63	27
OG0001050	1	0	50	8	0	0	60	10
OG0001051	12	2	22	28	0	0	63	20
OG0001052	30	27	11	21	0	0	63	25
OG0001053	4	1	48	9	0	0	62	10
OG0001054	9	0	36	17	0	0	63	20
OG0001060	4	1	55	2	0	0	62	4
OG0001061	16	2	18	27	0	0	62	22
OG0001062	36	13	3	22	0	0	62	36
OG0001063	11	3	23	27	0	0	62	25
OG0001064	20	11	13	28	0	0	62	26
OG0001065	18	9	16	26	0	0	61	21
OG0001066	17	2	9	35	0	0	62	23
OG0001067	31	13	22	8	0	0	62	35
OG0001068	26	8	21	14	0	0	62	31
OG0001069	32	16	7	22	0	0	62	34
OG0001070	37	25	8	15	0	0	61	33
OG0001071	20	11	27	14	0	0	62	31
OG0001072	33	12	14	14	0	0	62	34
OG0001073	30	16	19	12	0	0	62	25
OG0001074	31	5	18	12	0	0	62	35
OG0001075	23	11	21	17	0	0	62	27
OG0001076	33	11	11	17	0	0	62	35
OG0001077	29	6	11	21	0	0	62	32
OG0001078	27	18	8	26	0	0	62	33
OG0001079	30	6	13	18	0	0	62	34
OG0001080	16	9	16	29	0	0	62	26
OG0001081	37	7	10	14	0	0	62	36
OG0001082	39	15	9	13	0	0	62	35
OG0001083	30	11	15	16	0	0	62	36
OG0001084	14	0	18	29	0	0	62	24
OG0001085	28	7	18	15	0	0	62	36
OG0001086	32	14	9	20	0	0	62	34
OG0001087	17	8	8	35	0	0	61	28
OG0001088	31	7	22	8	0	0	62	33
OG0001089	35	18	14	12	0	0	62	33
OG0001090	29	28	11	21	0	0	62	18
OG0001091	11	2	31	19	0	0	62	16
OG0001092	21	9	22	18	0	0	62	22
OG0001093	10	8	29	22	0	0	62	23
OG0001094	9	3	47	4	0	0	61	10
OG0001095	7	0	20	33	0	0	61	9
OG0001097	0	0	57	4	0	0	62	4
OG0001101	29	17	19	12	0	0	61	30
OG0001102	28	6	19	13	0	0	61	36
OG0001103	24	15	15	21	0	0	61	26
OG0001104	31	12	17	12	0	0	61	33
OG0001105	13	0	28	19	0	0	61	17
OG0001106	32	6	17	11	0	0	61	35
OG0001107	33	6	17	10	0	0	61	34
OG0001108	32	13	18	10	0	0	61	33
OG0001109	21	9	12	27	0	0	61	27
OG0001110	30	16	26	4	0	0	61	30
OG0001111	34	14	18	7	0	0	60	34
OG0001112	14	9	10	36	0	0	61	23
OG0001113	35	14	7	18	0	0	61	34
OG0001114	31	9	19	9	0	0	60	34
OG0001115	38	22	6	16	0	0	61	29
OG0001116	23	7	11	26	0	0	61	35
OG0001117	18	2	22	20	0	0	61	26
OG0001118	31	7	10	18	0	0	60	35
OG0001119	33	6	19	8	0	0	61	33
OG0001120	26	10	18	15	0	0	60	26
OG0001121	22	12	26	12	0	0	61	25
OG0001122	20	6	6	34	0	0	61	29
OG0001123	29	3	20	11	0	0	61	34
OG0001124	21	8	17	21	0	0	60	29
OG0001125	25	13	17	18	0	0	61	30
OG0001126	34	4	15	11	0	0	61	35
OG0001127	22	3	18	20	0	0	61	35
OG0001128	7	2	16	37	0	0	61	23
OG0001129	14	4	16	29	0	0	60	29
OG0001130	22	6	21	16	0	0	60	31
OG0001131	16	8	23	21	0	0	61	23
OG0001132	10	1	27	18	0	0	56	14
OG0001138	10	2	42	7	0	0	60	11
OG0001139	23	5	17	19	0	0	60	33
OG0001140	35	6	15	9	0	0	60	35
OG0001141	25	14	21	13	0	0	60	29
OG0001142	30	12	7	22	0	0	60	32
OG0001143	34	13	9	16	0	0	60	36
OG0001144	26	10	18	15	0	0	60	31
OG0001145	24	18	12	23	0	0	60	26
OG0001146	15	1	13	31	0	0	60	23
OG0001147	34	7	15	10	0	0	60	35
OG0001148	22	7	15	22	0	0	60	35
OG0001149	28	10	23	8	0	0	60	30
OG0001150	31	5	21	7	0	0	60	34
OG0001151	29	15	18	12	0	0	60	33
OG0001152	39	20	15	5	0	0	60	36
OG0001153	31	9	6	22	0	0	60	35
OG0001154	40	18	8	11	0	0	60	36
OG0001155	30	15	16	13	0	0	60	29
OG0001156	31	10	17	11	0	0	60	32
OG0001157	31	5	15	13	0	0	60	36
OG0001158	26	16	14	19	0	0	60	30
OG0001159	20	6	13	26	0	0	60	33
OG0001160	13	5	26	20	0	0	60	19
OG0001161	21	14	24	14	0	0	60	25
OG0001162	33	27	17	9	0	0	60	20
OG0001163	14	7	19	26	0	0	60	25
OG0001164	40	13	4	15	0	0	60	31
OG0001165	5	0	42	12	0	0	60	17
OG0001166	24	18	20	15	0	0	60	17
OG0001167	8	3	50	1	0	0	60	6
OG0001169	15	6	22	21	0	0	59	30
OG0001170	16	0	30	12	0	0	59	23
OG0001171	20	8	13	25	0	0	59	24
OG0001172	19	2	15	24	0	0	59	35
OG0001173	27	7	20	11	0	0	59	31
OG0001174	28	12	15	15	0	0	59	33
OG0001175	11	1	27	19	0	0	58	15
OG0001176	26	15	24	8	0	0	59	27
OG0001177	31	10	17	10	0	0	59	31
OG0001178	29	11	15	14	0	0	59	33
OG0001179	28	12	12	18	0	0	59	33
OG0001180	33	15	11	14	0	0	59	33
OG0001181	33	25	12	11	0	0	57	29
OG0001182	19	7	14	25	0	0	59	22
OG0001183	29	9	18	11	0	0	59	35
OG0001184	31	10	15	10	0	0	57	32
OG0001185	26	8	17	15	0	0	59	36
OG0001186	36	3	17	5	0	0	59	34
OG0001187	19	4	22	17	0	0	59	30
OG0001188	1	0	50	5	0	0	57	8
OG0001189	31	4	14	13	0	0	59	36
OG0001190	24	12	14	20	0	0	59	29
OG0001191	20	8	18	20	0	0	59	32
OG0001192	34	19	8	16	0	0	59	31
OG0001193	36	10	6	16	0	0	59	34
OG0001194	24	4	19	15	0	0	59	13
OG0001195	7	5	29	22	0	0	59	19
OG0001196	29	7	18	11	0	0	59	33
OG0001197	7	1	30	21	0	0	59	19
OG0001198	24	17	29	5	0	0	59	23
OG0001199	1	0	52	1	0	0	55	4
OG0001202	32	4	14	11	0	0	58	36
OG0001203	41	25	9	7	0	0	58	28
OG0001204	14	1	15	28	0	0	58	23
OG0001205	17	10	18	22	0	0	58	21
OG0001206	30	19	7	20	0	0	58	30
OG0001207	17	4	17	23	0	0	58	28
OG0001208	22	6	16	19	0	0	58	35
OG0001209	32	9	13	12	0	0	58	36
OG0001210	28	11	15	14	0	0	58	31
OG0001211	31	8	15	11	0	0	58	35
OG0001212	18	7	18	20	0	0	57	29
OG0001213	23	10	15	19	0	0	58	32
OG0001214	24	11	7	26	0	0	58	30
OG0001215	21	5	8	28	0	0	58	23
OG0001216	21	10	24	12	0	0	58	27
OG0001217	28	8	19	10	0	0	58	34
OG0001218	35	9	12	10	0	0	58	36
OG0001219	40	14	0	17	0	0	58	34
OG0001220	15	5	28	14	0	0	58	25
OG0001221	18	1	9	30	0	0	58	34
OG0001222	34	10	16	6	0	0	57	34
OG0001223	31	4	16	10	0	0	58	35
OG0001224	25	7	21	11	0	0	58	32
OG0001225	35	17	11	11	0	0	58	33
OG0001226	3	1	48	6	0	0	58	7
OG0001227	31	13	18	8	0	0	58	29
OG0001228	10	3	18	27	0	0	56	21
OG0001229	7	0	35	14	0	0	57	12
OG0001230	11	3	27	19	0	0	58	17
OG0001231	7	3	40	8	0	0	56	12
OG0001232	3	0	50	4	0	0	58	5
OG0001234	1	0	54	2	0	0	58	4
OG0001235	27	14	8	21	0	0	57	27
OG0001236	25	6	9	22	0	0	57	30
OG0001237	12	1	27	16	0	0	56	19
OG0001238	12	3	21	23	0	0	57	22
OG0001239	24	20	25	7	0	0	57	22
OG0001240	21	11	10	25	0	0	57	26
OG0001241	28	5	14	14	0	0	57	35
OG0001242	37	10	8	11	0	0	57	35
OG0001243	31	4	12	12	0	0	56	34
OG0001244	34	8	10	12	0	0	57	34
OG0001245	37	8	14	5	0	0	57	36
OG0001246	19	8	20	17	0	0	57	19
OG0001247	35	5	12	9	0	0	57	36
OG0001248	31	11	10	15	0	0	57	36
OG0001249	26	17	11	19	0	0	57	28
OG0001250	29	5	15	12	0	0	57	36
OG0001251	27	14	16	8	0	0	52	32
OG0001252	23	6	20	12	0	0	56	28
OG0001253	31	5	15	10	0	0	57	34
OG0001254	24	7	11	21	0	0	57	34
OG0001255	28	9	16	12	0	0	57	34
OG0001256	31	5	13	11	0	0	56	34
OG0001257	34	11	9	13	0	0	57	33
OG0001258	21	7	13	22	0	0	57	35
OG0001259	35	5	15	6	0	0	57	36
OG0001260	14	5	9	33	0	0	57	27
OG0001261	32	4	18	6	0	0	57	36
OG0001262	28	11	11	17	0	0	57	34
OG0001263	16	3	29	10	0	0	56	17
OG0001264	19	11	21	16	0	0	57	26
OG0001265	32	5	12	12	0	0	57	33
OG0001266	7	3	42	7	0	0	57	13
OG0001267	28	16	6	22	0	0	57	33
OG0001268	28	37	15	13	0	0	57	12
OG0001269	5	1	49	1	0	0	56	3
OG0001270	1	0	50	4	0	0	56	3
OG0001275	32	3	19	4	0	0	56	35
OG0001276	29	14	8	17	0	0	55	25
OG0001277	18	11	14	23	0	0	56	24
OG0001278	10	4	36	9	0	0	56	17
OG0001279	13	5	35	7	0	0	56	13
OG0001280	15	5	11	29	0	0	56	22
OG0001281	34	7	16	5	0	0	56	34
OG0001282	17	9	9	29	0	0	56	25
OG0001283	20	10	5	30	0	0	56	30
OG0001284	29	8	12	14	0	0	56	34
OG0001285	31	7	13	11	0	0	56	35
OG0001286	27	15	13	15	0	0	56	35
OG0001287	34	7	12	9	0	0	56	35
OG0001288	29	4	11	15	0	0	56	35
OG0001289	22	8	22	11	0	0	56	27
OG0001290	2	0	51	2	0	0	56	4
OG0001291	27	15	15	13	0	0	56	31
OG0001292	20	3	21	14	0	0	56	21
OG0001293	32	4	14	9	0	0	56	36
OG0001294	27	7	16	12	0	0	56	31
OG0001295	13	2	18	24	0	0	56	18
OG0001296	29	15	19	7	0	0	56	34
OG0001297	30	2	12	13	0	0	56	36
OG0001298	36	5	13	6	0	0	56	36
OG0001299	30	6	15	10	0	0	56	36
OG0001300	40	18	6	8	0	0	55	34
OG0001301	31	12	14	10	0	0	56	32
OG0001302	32	9	16	6	0	0	55	34
OG0001303	9	7	20	26	0	0	56	22
OG0001304	16	3	10	28	0	0	55	18
OG0001305	30	11	20	5	0	0	56	30
OG0001306	30	11	14	11	0	0	56	33
OG0001307	30	5	12	13	0	0	56	36
OG0001308	34	4	12	9	0	0	56	36
OG0001309	34	5	12	9	0	0	56	35
OG0001310	20	10	6	29	0	0	56	31
OG0001311	26	13	10	19	0	0	56	31
OG0001312	13	3	15	27	0	0	56	26
OG0001313	28	18	12	15	0	0	56	33
OG0001314	25	11	24	6	0	0	56	9
OG0001315	28	9	19	8	0	0	56	31
OG0001316	25	7	16	14	0	0	56	29
OG0001317	27	13	10	11	0	0	49	30
OG0001318	28	20	17	7	0	0	53	28
OG0001319	11	6	27	17	0	0	56	19
OG0001320	12	1	31	12	0	0	56	14
OG0001321	8	1	29	18	0	0	56	19
OG0001323	0	0	52	2	0	0	55	3
OG0001328	32	4	13	9	0	0	55	35
OG0001329	20	8	21	13	0	0	55	19
OG0001330	31	4	16	6	0	0	54	34
OG0001331	17	8	7	29	0	0	54	27
OG0001332	30	3	14	10	0	0	55	35
OG0001333	26	5	13	14	0	0	54	25
OG0001334	34	19	10	10	0	0	55	27
OG0001335	33	8	12	9	0	0	55	36
OG0001336	23	16	19	12	0	0	55	29
OG0001337	29	21	8	17	0	0	55	35
OG0001338	31	5	17	5	0	0	54	36
OG0001339	24	2	14	16	0	0	55	34
OG0001340	23	5	12	19	0	0	55	36
OG0001341	4	0	47	3	0	0	55	4
OG0001342	26	12	12	16	0	0	55	30
OG0001343	32	14	13	5	0	0	51	35
OG0001344	26	5	13	15	0	0	55	34
OG0001345	32	8	17	5	0	0	55	35
OG0001346	25	11	5	24	0	0	55	27
OG0001347	27	5	14	13	0	0	55	32
OG0001348	33	6	15	5	0	0	54	34
OG0001349	28	7	16	10	0	0	55	34
OG0001350	19	14	6	29	0	0	55	20
OG0001351	11	0	14	29	0	0	55	25
OG0001352	12	2	16	26	0	0	55	24
OG0001353	30	10	10	14	0	0	55	34
OG0001354	30	14	9	14	0	0	54	36
OG0001355	14	5	13	26	0	0	54	28
OG0001356	10	6	30	14	0	0	55	18
